,playlist,file_name,path
162,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-1(Data Sourcing),278145-Private Data 2.ts,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-1(Data Sourcing)
163,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-1(Data Sourcing),278146-Public Data 1.ts,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-1(Data Sourcing)
164,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-1(Data Sourcing),278146-Public Data 2.ts,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-1(Data Sourcing)
165,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-2(Data Cleaning),278150-Fixing Rows and Columns.ts,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-2(Data Cleaning)
166,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-2(Data Cleaning),278151-Missing Values.ts,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-2(Data Cleaning)
167,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-2(Data Cleaning),278152-Standardising Values 1.ts,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-2(Data Cleaning)
168,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-2(Data Cleaning),278152-Standardising Values 2.ts,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-2(Data Cleaning)
169,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-2(Data Cleaning),278153-Invalid Values.ts,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-2(Data Cleaning)
170,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-2(Data Cleaning),278154-Filtering Data.ts,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-2(Data Cleaning)
171,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-3(Univariate Analysis),278157-Data Description.ts,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-3(Univariate Analysis)
172,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-3(Univariate Analysis),278158-Unordered Categorical Variables  Univariate Analysis 1.ts,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-3(Univariate Analysis)
173,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-3(Univariate Analysis),278158-Unordered Categorical Variables  Univariate Analysis 2.ts,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-3(Univariate Analysis)
174,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-3(Univariate Analysis),278159-Ordered Categorical Variables  Univariate Analysis 1.ts,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-3(Univariate Analysis)
175,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-3(Univariate Analysis),278159-Ordered Categorical Variables  Univariate Analysis 2.ts,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-3(Univariate Analysis)
176,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-3(Univariate Analysis),278160-Quantitative Variables  Univariate Analysis 1.ts,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-3(Univariate Analysis)
177,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-3(Univariate Analysis),278160-Quantitative Variables  Univariate Analysis 2.ts,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-3(Univariate Analysis)
178,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-3(Univariate Analysis),278161-Quantitative Variables Summary Metrics.ts,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-3(Univariate Analysis)
179,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-3(Univariate Analysis),278162-Summary.ts,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-3(Univariate Analysis)
180,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-4(Segmented Univariate),278165-Introduction to Segmented Univariate Analysis.ts,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-4(Segmented Univariate)
181,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-4(Segmented Univariate),278166-Basis of Segmentation.ts,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-4(Segmented Univariate)
182,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-4(Segmented Univariate),278167-Quick way of Segmentation.ts,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-4(Segmented Univariate)
183,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-4(Segmented Univariate),278168-Comparison of Averages.ts,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-4(Segmented Univariate)
184,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-4(Segmented Univariate),278169-Comparison of Other Metrics.ts,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-4(Segmented Univariate)
185,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-5(Bivariate Analysis),278172-Bivariate Analysis on Continuous Variables.ts,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-5(Bivariate Analysis)
186,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-5(Bivariate Analysis),278173-Business Problems Involving Correlation 1.ts,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-5(Bivariate Analysis)
187,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-5(Bivariate Analysis),278173-Business Problems Involving Correlation 2.ts,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-5(Bivariate Analysis)
188,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-5(Bivariate Analysis),278175-Bivariate Analysis on categorical variables.ts,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-5(Bivariate Analysis)
189,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-5(Bivariate Analysis),278176-Summary.ts,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-5(Bivariate Analysis)
190,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-6(Derived Metrics),278179-What are Derived Metrics.ts,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-6(Derived Metrics)
191,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-6(Derived Metrics),278180-Types of Derived Metrics  Type Driven Metrics 1.ts,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-6(Derived Metrics)
192,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-6(Derived Metrics),278180-Types of Derived Metrics  Type Driven Metrics 2.ts,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-6(Derived Metrics)
193,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-6(Derived Metrics),278181-Types of Derived Metrics Business Driven Metrics.ts,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-6(Derived Metrics)
194,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-6(Derived Metrics),278183-Types of Derived Metrics Data Driven Metrics.ts,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-6(Derived Metrics)
195,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-6(Derived Metrics),278184-Summary.ts,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-6(Derived Metrics)
196,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-6(Derived Metrics),278186-Module Summary.ts,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-6(Derived Metrics)
