course_type,playlist,file_name,id,title,status,playlist_id,playlist_title,video_count
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-2(Data Structures in Python),"111247 Control Structures and FunctionsMap, Filter, and Reduce 1",KHBJeAhUnU0,"111247 Control Structures and FunctionsMap, Filter, and Reduce 1",unlisted,PLMCuzyPpc7o4c8Cq0fzMQoJHgkJOO6MrU,ML & AI |Course 0(Pre-program Preparatory Content)|M-2(Data Structures in Python),22
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-2(Data Structures in Python),"111247 Control Structures and FunctionsMap, Filter, and Reduce 2",0dVAhQNAICs,"111247 Control Structures and FunctionsMap, Filter, and Reduce 2",unlisted,PLMCuzyPpc7o4c8Cq0fzMQoJHgkJOO6MrU,ML & AI |Course 0(Pre-program Preparatory Content)|M-2(Data Structures in Python),22
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-2(Data Structures in Python),"111247 Control Structures and FunctionsMap, Filter, and Reduce 3",AHL1UgDPwX4,"111247 Control Structures and FunctionsMap, Filter, and Reduce 3",unlisted,PLMCuzyPpc7o4c8Cq0fzMQoJHgkJOO6MrU,ML & AI |Course 0(Pre-program Preparatory Content)|M-2(Data Structures in Python),22
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-2(Data Structures in Python),221235 Introduction to Jupyter Notebook I,k334a7JDKkU,221235 Introduction to Jupyter Notebook I,unlisted,PLMCuzyPpc7o4c8Cq0fzMQoJHgkJOO6MrU,ML & AI |Course 0(Pre-program Preparatory Content)|M-2(Data Structures in Python),22
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-2(Data Structures in Python),221235 Introduction to Jupyter Notebook II,umrOlLf953o,221235 Introduction to Jupyter Notebook II,unlisted,PLMCuzyPpc7o4c8Cq0fzMQoJHgkJOO6MrU,ML & AI |Course 0(Pre-program Preparatory Content)|M-2(Data Structures in Python),22
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-2(Data Structures in Python),221236 Python Basic I,ODmj2q6xwRA,221236 Python Basic I,unlisted,PLMCuzyPpc7o4c8Cq0fzMQoJHgkJOO6MrU,ML & AI |Course 0(Pre-program Preparatory Content)|M-2(Data Structures in Python),22
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-2(Data Structures in Python),221236 Python Basic IIStr,ay0_ZJsamLA,221236 Python Basic IIStr,unlisted,PLMCuzyPpc7o4c8Cq0fzMQoJHgkJOO6MrU,ML & AI |Course 0(Pre-program Preparatory Content)|M-2(Data Structures in Python),22
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-2(Data Structures in Python),221236 Python Basic III Array,B8sgIoKAp0I,221236 Python Basic III Array,unlisted,PLMCuzyPpc7o4c8Cq0fzMQoJHgkJOO6MrU,ML & AI |Course 0(Pre-program Preparatory Content)|M-2(Data Structures in Python),22
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-2(Data Structures in Python),221236 Python Basic IV List,6KhquXPvy4U,221236 Python Basic IV List,unlisted,PLMCuzyPpc7o4c8Cq0fzMQoJHgkJOO6MrU,ML & AI |Course 0(Pre-program Preparatory Content)|M-2(Data Structures in Python),22
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-2(Data Structures in Python),221236 Python Basic V List2,4df1NiQUA-0,221236 Python Basic V List2,unlisted,PLMCuzyPpc7o4c8Cq0fzMQoJHgkJOO6MrU,ML & AI |Course 0(Pre-program Preparatory Content)|M-2(Data Structures in Python),22
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-2(Data Structures in Python),221236 Python Basic VII Sets,PxtSNGB8rX4,221236 Python Basic VII Sets,unlisted,PLMCuzyPpc7o4c8Cq0fzMQoJHgkJOO6MrU,ML & AI |Course 0(Pre-program Preparatory Content)|M-2(Data Structures in Python),22
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-2(Data Structures in Python),221238 Python Basic VI Touples,3Q-CPofdtAY,221238 Python Basic VI Touples,unlisted,PLMCuzyPpc7o4c8Cq0fzMQoJHgkJOO6MrU,ML & AI |Course 0(Pre-program Preparatory Content)|M-2(Data Structures in Python),22
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-2(Data Structures in Python),221239 Python Basic V Dict,T8qYDlg7HxQ,221239 Python Basic V Dict,unlisted,PLMCuzyPpc7o4c8Cq0fzMQoJHgkJOO6MrU,ML & AI |Course 0(Pre-program Preparatory Content)|M-2(Data Structures in Python),22
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-2(Data Structures in Python),221239 Python Basic VI Dict,8U7CpEMLVzc,221239 Python Basic VI Dict,unlisted,PLMCuzyPpc7o4c8Cq0fzMQoJHgkJOO6MrU,ML & AI |Course 0(Pre-program Preparatory Content)|M-2(Data Structures in Python),22
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-2(Data Structures in Python),"221243 Control Structures and FunctionsIf ,Elif ,Else",cXEcqDOfidg,"221243 Control Structures and FunctionsIf ,Elif ,Else",unlisted,PLMCuzyPpc7o4c8Cq0fzMQoJHgkJOO6MrU,ML & AI |Course 0(Pre-program Preparatory Content)|M-2(Data Structures in Python),22
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-2(Data Structures in Python),221244 Control Structures and FunctionsLoops 2,RybFEfVapmI,221244 Control Structures and FunctionsLoops 2,unlisted,PLMCuzyPpc7o4c8Cq0fzMQoJHgkJOO6MrU,ML & AI |Course 0(Pre-program Preparatory Content)|M-2(Data Structures in Python),22
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-2(Data Structures in Python),221244 Control Structures and FunctionsLoops,cmwWJhmNsLU,221244 Control Structures and FunctionsLoops,unlisted,PLMCuzyPpc7o4c8Cq0fzMQoJHgkJOO6MrU,ML & AI |Course 0(Pre-program Preparatory Content)|M-2(Data Structures in Python),22
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-2(Data Structures in Python),221245 Control Structures and FunctionsComprehensions 2,ANQZvTSg_74,221245 Control Structures and FunctionsComprehensions 2,unlisted,PLMCuzyPpc7o4c8Cq0fzMQoJHgkJOO6MrU,ML & AI |Course 0(Pre-program Preparatory Content)|M-2(Data Structures in Python),22
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-2(Data Structures in Python),221245 Control Structures and FunctionsComprehensions,u_eqk7r74FQ,221245 Control Structures and FunctionsComprehensions,unlisted,PLMCuzyPpc7o4c8Cq0fzMQoJHgkJOO6MrU,ML & AI |Course 0(Pre-program Preparatory Content)|M-2(Data Structures in Python),22
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-2(Data Structures in Python),221246 Control Structures and Functions Func 1,NLG4lsZVmbI,221246 Control Structures and Functions Func 1,unlisted,PLMCuzyPpc7o4c8Cq0fzMQoJHgkJOO6MrU,ML & AI |Course 0(Pre-program Preparatory Content)|M-2(Data Structures in Python),22
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-2(Data Structures in Python),221246 Control Structures and Functions Func 2,XAUEYfWQJKI,221246 Control Structures and Functions Func 2,unlisted,PLMCuzyPpc7o4c8Cq0fzMQoJHgkJOO6MrU,ML & AI |Course 0(Pre-program Preparatory Content)|M-2(Data Structures in Python),22
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-2(Data Structures in Python),221246 Control Structures and Functions Func 3,27Yu5M8859I,221246 Control Structures and Functions Func 3,unlisted,PLMCuzyPpc7o4c8Cq0fzMQoJHgkJOO6MrU,ML & AI |Course 0(Pre-program Preparatory Content)|M-2(Data Structures in Python),22
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-1(NumPy),221252 NumPy Basics 1,UCMvhggV5g4,221252 NumPy Basics 1,unlisted,PLMCuzyPpc7o4CMMOObVJVSZ4GS7NQdQEQ,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-1(NumPy),11
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-1(NumPy),221252 NumPy Basics 2,INojwGCTCBQ,221252 NumPy Basics 2,unlisted,PLMCuzyPpc7o4CMMOObVJVSZ4GS7NQdQEQ,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-1(NumPy),11
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-1(NumPy),221252 NumPy Basics 3,GmtSwaxroQg,221252 NumPy Basics 3,unlisted,PLMCuzyPpc7o4CMMOObVJVSZ4GS7NQdQEQ,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-1(NumPy),11
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-1(NumPy),221253 Creating NumPy Arrays,eBWZUnjUktM,221253 Creating NumPy Arrays,unlisted,PLMCuzyPpc7o4CMMOObVJVSZ4GS7NQdQEQ,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-1(NumPy),11
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-1(NumPy),221254 Structure and Content of Arrays,X-Tdqf6Gh2A,221254 Structure and Content of Arrays,unlisted,PLMCuzyPpc7o4CMMOObVJVSZ4GS7NQdQEQ,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-1(NumPy),11
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-1(NumPy),"221255 Subset, Slice, Index and Iterate through Arrays",9Cpiyga8fTk,"221255 Subset, Slice, Index and Iterate through Arrays",unlisted,PLMCuzyPpc7o4CMMOObVJVSZ4GS7NQdQEQ,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-1(NumPy),11
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-1(NumPy),221256 Multidimensional Arrays,_XihkBglJ24,221256 Multidimensional Arrays,unlisted,PLMCuzyPpc7o4CMMOObVJVSZ4GS7NQdQEQ,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-1(NumPy),11
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-1(NumPy),221257 Computation Times in NumPy and Standard Python Lists,IyEqXvqe2J4,221257 Computation Times in NumPy and Standard Python Lists,unlisted,PLMCuzyPpc7o4CMMOObVJVSZ4GS7NQdQEQ,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-1(NumPy),11
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-1(NumPy),221260 Basic Array Operations,z2qMfJ3Cy3E,221260 Basic Array Operations,unlisted,PLMCuzyPpc7o4CMMOObVJVSZ4GS7NQdQEQ,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-1(NumPy),11
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-1(NumPy),221261 Operations on Arrays,uWYzLzTU1MQ,221261 Operations on Arrays,unlisted,PLMCuzyPpc7o4CMMOObVJVSZ4GS7NQdQEQ,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-1(NumPy),11
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-1(NumPy),221262 Basic Linear Algebra Operations,pvIW4qD2eKk,221262 Basic Linear Algebra Operations,unlisted,PLMCuzyPpc7o4CMMOObVJVSZ4GS7NQdQEQ,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-1(NumPy),11
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-2(Panda),221265 Pandas Basics 1,Zlr2601d2JY,221265 Pandas Basics 1,unlisted,PLMCuzyPpc7o60kXoKVuXF_y3rNylRODes,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-2(Panda),13
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-2(Panda),221265 Pandas Basics 2,T962f8493dc,221265 Pandas Basics 2,unlisted,PLMCuzyPpc7o60kXoKVuXF_y3rNylRODes,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-2(Panda),13
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-2(Panda),221265 Pandas Basics 3,w4IZFbCuoEs,221265 Pandas Basics 3,unlisted,PLMCuzyPpc7o60kXoKVuXF_y3rNylRODes,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-2(Panda),13
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-2(Panda),221266 Indexing and Selecting Data 1,OWi9BQEVXFk,221266 Indexing and Selecting Data 1,unlisted,PLMCuzyPpc7o60kXoKVuXF_y3rNylRODes,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-2(Panda),13
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-2(Panda),221266 Indexing and Selecting Data 2,NFo6YgwH9bc,221266 Indexing and Selecting Data 2,unlisted,PLMCuzyPpc7o60kXoKVuXF_y3rNylRODes,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-2(Panda),13
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-2(Panda),221266 Indexing and Selecting Data 3,H2qemIXC_xA,221266 Indexing and Selecting Data 3,unlisted,PLMCuzyPpc7o60kXoKVuXF_y3rNylRODes,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-2(Panda),13
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-2(Panda),221267 Merge and Append 1,VoSqPqq7G0o,221267 Merge and Append 1,unlisted,PLMCuzyPpc7o60kXoKVuXF_y3rNylRODes,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-2(Panda),13
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-2(Panda),221267 Merge and Append 2,6i9Bry2Pf74,221267 Merge and Append 2,unlisted,PLMCuzyPpc7o60kXoKVuXF_y3rNylRODes,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-2(Panda),13
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-2(Panda),221268 Grouping and Summarizing Dataframes 1,Y2IUO52_0HE,221268 Grouping and Summarizing Dataframes 1,unlisted,PLMCuzyPpc7o60kXoKVuXF_y3rNylRODes,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-2(Panda),13
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-2(Panda),221268 Grouping and Summarizing Dataframes 2,MKl1VQuOOEc,221268 Grouping and Summarizing Dataframes 2,unlisted,PLMCuzyPpc7o60kXoKVuXF_y3rNylRODes,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-2(Panda),13
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-2(Panda),221269 Lambda function & Pivot tables 1,9vBiQUaKqTA,221269 Lambda function & Pivot tables 1,unlisted,PLMCuzyPpc7o60kXoKVuXF_y3rNylRODes,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-2(Panda),13
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-2(Panda),221269 Lambda function & Pivot tables 2,gc6HbHl6ez0,221269 Lambda function & Pivot tables 2,unlisted,PLMCuzyPpc7o60kXoKVuXF_y3rNylRODes,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-2(Panda),13
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-2(Panda),221269 Lambda function & Pivot tables 3,0bUg7yeWk-0,221269 Lambda function & Pivot tables 3,unlisted,PLMCuzyPpc7o60kXoKVuXF_y3rNylRODes,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-2(Panda),13
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-3(Cleaning Data),221272 Reading Delimited and Relational Databases,ucgJ44HnhVY,221272 Reading Delimited and Relational Databases,unlisted,PLMCuzyPpc7o6Wzbuexipui2ajXDP4eRdv,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-3(Cleaning Data),8
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-3(Cleaning Data),221273 Reading Data From Websites,b4gl9S9c97I,221273 Reading Data From Websites,unlisted,PLMCuzyPpc7o6Wzbuexipui2ajXDP4eRdv,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-3(Cleaning Data),8
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-3(Cleaning Data),221274 Getting Data From APIs,1zLiEntjLbw,221274 Getting Data From APIs,unlisted,PLMCuzyPpc7o6Wzbuexipui2ajXDP4eRdv,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-3(Cleaning Data),8
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-3(Cleaning Data),221275 Reading Data From PDF Files,IftUFd0nA9A,221275 Reading Data From PDF Files,unlisted,PLMCuzyPpc7o6Wzbuexipui2ajXDP4eRdv,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-3(Cleaning Data),8
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-3(Cleaning Data),221276 Cleaning Datasets 1,UfHbQGEMbxw,221276 Cleaning Datasets 1,unlisted,PLMCuzyPpc7o6Wzbuexipui2ajXDP4eRdv,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-3(Cleaning Data),8
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-3(Cleaning Data),221276 Cleaning Datasets 2,ypggaRDFowU,221276 Cleaning Datasets 2,unlisted,PLMCuzyPpc7o6Wzbuexipui2ajXDP4eRdv,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-3(Cleaning Data),8
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-3(Cleaning Data),221276 Cleaning Datasets 3,KZPc-f8BFUw,221276 Cleaning Datasets 3,unlisted,PLMCuzyPpc7o6Wzbuexipui2ajXDP4eRdv,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-3(Cleaning Data),8
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-3(Cleaning Data),221276 Cleaning Datasets 4,vJLZjeFm0n4,221276 Cleaning Datasets 4,unlisted,PLMCuzyPpc7o6Wzbuexipui2ajXDP4eRdv,ML & AI |Course 0(Pre-program Preparatory Content)|M-3(Python for Data Science)|S-3(Cleaning Data),8
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-5(Data Visualisation in Python),221313 Data Visualisation Examples 1,C89FJrRqL6A,221313 Data Visualisation Examples 1,unlisted,PLMCuzyPpc7o4ifCfA2W8qPt-PP5SCWpno,ML & AI |Course 0(Pre-program Preparatory Content)|M-5(Data Visualisation in Python),20
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-5(Data Visualisation in Python),221313 Data Visualisation Examples 2,2HYrVQpMk3c,221313 Data Visualisation Examples 2,unlisted,PLMCuzyPpc7o4ifCfA2W8qPt-PP5SCWpno,ML & AI |Course 0(Pre-program Preparatory Content)|M-5(Data Visualisation in Python),20
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-5(Data Visualisation in Python),221313 Data Visualisation Examples 3,UD1Eo3tal-0,221313 Data Visualisation Examples 3,unlisted,PLMCuzyPpc7o4ifCfA2W8qPt-PP5SCWpno,ML & AI |Course 0(Pre-program Preparatory Content)|M-5(Data Visualisation in Python),20
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-5(Data Visualisation in Python),221314 Visualisations   The World of Imagery,lXXznd4d2M0,221314 Visualisations   The World of Imagery,unlisted,PLMCuzyPpc7o4ifCfA2W8qPt-PP5SCWpno,ML & AI |Course 0(Pre-program Preparatory Content)|M-5(Data Visualisation in Python),20
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-5(Data Visualisation in Python),221315 Understanding Basic Chart Types I,LR_N8OKuoCM,221315 Understanding Basic Chart Types I,unlisted,PLMCuzyPpc7o4ifCfA2W8qPt-PP5SCWpno,ML & AI |Course 0(Pre-program Preparatory Content)|M-5(Data Visualisation in Python),20
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-5(Data Visualisation in Python),221316 Understanding Basic Chart Types II,brNaaAoMx08,221316 Understanding Basic Chart Types II,unlisted,PLMCuzyPpc7o4ifCfA2W8qPt-PP5SCWpno,ML & AI |Course 0(Pre-program Preparatory Content)|M-5(Data Visualisation in Python),20
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-5(Data Visualisation in Python),221319 Data Visualisation Toolkit,O-dVFjNIo9w,221319 Data Visualisation Toolkit,unlisted,PLMCuzyPpc7o4ifCfA2W8qPt-PP5SCWpno,ML & AI |Course 0(Pre-program Preparatory Content)|M-5(Data Visualisation in Python),20
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-5(Data Visualisation in Python),221320 Components of a Plot,8a3FNlr9_Nw,221320 Components of a Plot,unlisted,PLMCuzyPpc7o4ifCfA2W8qPt-PP5SCWpno,ML & AI |Course 0(Pre-program Preparatory Content)|M-5(Data Visualisation in Python),20
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-5(Data Visualisation in Python),221321 Sub Plots,DI5ybV5I6rg,221321 Sub Plots,unlisted,PLMCuzyPpc7o4ifCfA2W8qPt-PP5SCWpno,ML & AI |Course 0(Pre-program Preparatory Content)|M-5(Data Visualisation in Python),20
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-5(Data Visualisation in Python),221322 Functionalities of Plots,aUisRv6fyP0,221322 Functionalities of Plots,unlisted,PLMCuzyPpc7o4ifCfA2W8qPt-PP5SCWpno,ML & AI |Course 0(Pre-program Preparatory Content)|M-5(Data Visualisation in Python),20
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-5(Data Visualisation in Python),221325 Univariate Distributions,gU__BW8GaEY,221325 Univariate Distributions,unlisted,PLMCuzyPpc7o4ifCfA2W8qPt-PP5SCWpno,ML & AI |Course 0(Pre-program Preparatory Content)|M-5(Data Visualisation in Python),20
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-5(Data Visualisation in Python),221326 Univariate Distributions   Rug Plots,exi2DAW3xDU,221326 Univariate Distributions   Rug Plots,unlisted,PLMCuzyPpc7o4ifCfA2W8qPt-PP5SCWpno,ML & AI |Course 0(Pre-program Preparatory Content)|M-5(Data Visualisation in Python),20
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-5(Data Visualisation in Python),221327 Bivariate Distributions,UAW8E8q7474,221327 Bivariate Distributions,unlisted,PLMCuzyPpc7o4ifCfA2W8qPt-PP5SCWpno,ML & AI |Course 0(Pre-program Preparatory Content)|M-5(Data Visualisation in Python),20
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-5(Data Visualisation in Python),221328 Bivariate Distributions   Plotting Pairwise Relationships,bzZDVLd36XQ,221328 Bivariate Distributions   Plotting Pairwise Relationships,unlisted,PLMCuzyPpc7o4ifCfA2W8qPt-PP5SCWpno,ML & AI |Course 0(Pre-program Preparatory Content)|M-5(Data Visualisation in Python),20
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-5(Data Visualisation in Python),221331 Plotting Distributions Across Categories 1,G6iLDoLtpgM,221331 Plotting Distributions Across Categories 1,unlisted,PLMCuzyPpc7o4ifCfA2W8qPt-PP5SCWpno,ML & AI |Course 0(Pre-program Preparatory Content)|M-5(Data Visualisation in Python),20
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-5(Data Visualisation in Python),221331 Plotting Distributions Across Categories 2,Ars8YPBaWLM,221331 Plotting Distributions Across Categories 2,unlisted,PLMCuzyPpc7o4ifCfA2W8qPt-PP5SCWpno,ML & AI |Course 0(Pre-program Preparatory Content)|M-5(Data Visualisation in Python),20
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-5(Data Visualisation in Python),221332 Plotting Aggregate Values Across Categories 1,EKwLfBi_eO4,221332 Plotting Aggregate Values Across Categories 1,unlisted,PLMCuzyPpc7o4ifCfA2W8qPt-PP5SCWpno,ML & AI |Course 0(Pre-program Preparatory Content)|M-5(Data Visualisation in Python),20
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-5(Data Visualisation in Python),221332 Plotting Aggregate Values Across Categories 2,kO4GW3UoGXc,221332 Plotting Aggregate Values Across Categories 2,unlisted,PLMCuzyPpc7o4ifCfA2W8qPt-PP5SCWpno,ML & AI |Course 0(Pre-program Preparatory Content)|M-5(Data Visualisation in Python),20
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-5(Data Visualisation in Python),221333 Time Series Data 1,EH1bYRYeKig,221333 Time Series Data 1,unlisted,PLMCuzyPpc7o4ifCfA2W8qPt-PP5SCWpno,ML & AI |Course 0(Pre-program Preparatory Content)|M-5(Data Visualisation in Python),20
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-5(Data Visualisation in Python),221333 Time Series Data 2,QjdhACIL0bc,221333 Time Series Data 2,unlisted,PLMCuzyPpc7o4ifCfA2W8qPt-PP5SCWpno,ML & AI |Course 0(Pre-program Preparatory Content)|M-5(Data Visualisation in Python),20
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-6(Data Analysis using SQL),221337 An introduction to RDBMS and SQL 1,sBtlDiBl5Nc,221337 An introduction to RDBMS and SQL 1,unlisted,PLMCuzyPpc7o5IRUBV_ZnNpeGhq0PT7mXq,ML & AI |Course 0(Pre-program Preparatory Content)|M-6(Data Analysis using SQL),18
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-6(Data Analysis using SQL),221337 An introduction to RDBMS and SQL 2,VWnOGSFeW5M,221337 An introduction to RDBMS and SQL 2,unlisted,PLMCuzyPpc7o5IRUBV_ZnNpeGhq0PT7mXq,ML & AI |Course 0(Pre-program Preparatory Content)|M-6(Data Analysis using SQL),18
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-6(Data Analysis using SQL),221338 Basics of SQL 1,k_TRkVLMZYM,221338 Basics of SQL 1,unlisted,PLMCuzyPpc7o5IRUBV_ZnNpeGhq0PT7mXq,ML & AI |Course 0(Pre-program Preparatory Content)|M-6(Data Analysis using SQL),18
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-6(Data Analysis using SQL),221338 Basics of SQL 2,6ljy8L8Dwoo,221338 Basics of SQL 2,unlisted,PLMCuzyPpc7o5IRUBV_ZnNpeGhq0PT7mXq,ML & AI |Course 0(Pre-program Preparatory Content)|M-6(Data Analysis using SQL),18
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-6(Data Analysis using SQL),221338 Basics of SQL 3,cwUeQqBk4lQ,221338 Basics of SQL 3,unlisted,PLMCuzyPpc7o5IRUBV_ZnNpeGhq0PT7mXq,ML & AI |Course 0(Pre-program Preparatory Content)|M-6(Data Analysis using SQL),18
0,ML & AI |Course 0(Pre-program Preparatory Content)|M-6(Data Analysis using SQL),221339 Data Retrieval with SQL 1,LaCD4aNaagw,221339 Data Retrieval with SQL 1,unlisted,PLMCuzyPpc7o5IRUBV_ZnNpeGhq0PT7mXq,ML & AI |Course 0(Pre-program Preparatory Content)|M-6(Data Analysis using SQL),18
